id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
11947,53AZ,small_airport,Shonto Airport,36.58810043,-110.6549988,6449,NA,US,US-AZ,Shonto,no,53AZ,,53AZ,,,
11948,53CA,heliport,Hummingbird Nest Heliport,34.2818985,-118.6549988,1411,NA,US,US-CA,Simi Valley,no,53CA,,53CA,,,
11949,53CL,small_airport,Lofty Redwoods Airport,38.85960007,-123.5910034,1317,NA,US,US-CA,Anchor Bay,no,53CL,,53CL,,,
11950,53CN,small_airport,Thayer Aviation Airport,39.074902,-121.917999,54,NA,US,US-CA,Grimes,no,53CN,,53CN,,,00Q
11951,53CO,small_airport,Rons Field,37.55310059,-102.3919983,4096,NA,US,US-CO,Two Buttes,no,53CO,,53CO,,,
338704,53FA,heliport,Pasco Sheriff's Office Heliport,28.308027,-82.48688,79,NA,US,US-FL,Land o ' Lakes,no,53FA,,53FA,,,
11952,53FD,small_airport,Charlotte's Field,30.47750092,-84.03469849,80,NA,US,US-FL,Tallahassee,no,53FD,,53FD,,,
11953,53FL,heliport,University of Florida Heliport,29.64410019,-82.35320282,125,NA,US,US-FL,Gainesville,no,53FL,,53FL,,,
11954,53GA,small_airport,Dawson Field,34.167801,-85.258598,675,NA,US,US-GA,Rome,no,53GA,,53GA,,,
11955,53IA,small_airport,Tama Airport,41.95000076,-92.57659912,813,NA,US,US-IA,Tama,no,53IA,,53IA,,,
11956,53II,small_airport,Steinman Airport,41.07310104,-84.84079742,760,NA,US,US-IN,Woodburn,no,53II,,53II,,,
11957,53IL,closed,Clapper Airport,40.152802,-88.516701,710,NA,US,US-IL,Mansfield,no,,,,,,53IL
11958,53IN,small_airport,Hartman Farms Field,40.52140045,-86.21499634,818,NA,US,US-IN,Kokomo,no,53IN,,53IN,,,
11959,53IS,heliport,Franklin Hospital Heliport,38.00939941,-88.91860199,445,NA,US,US-IL,Benton,no,53IS,,53IS,,,
11960,53K,small_airport,Osage City Municipal Airport,38.63439941,-95.80180359,1105,NA,US,US-KS,Osage City,no,53K,,53K,,,
11961,53KS,small_airport,Weaver Ranch Airport,38.10829926,-97.43280029,1460,NA,US,US-KS,Hesston,no,53KS,,53KS,,,
11962,53KY,closed,Short Airport,37.272301,-84.557198,1130,NA,US,US-KY,Eubank,no,,,,,,53KY
11963,53LA,seaplane_base,Shell Central Facilities Seaplane Base,29.05719948,-89.30280304,,NA,US,US-LA,Venice,no,53LA,,53LA,,,
11964,53M,small_airport,Silver City Airpark,45.132301,-83.447998,680,NA,US,US-MI,Alpena,no,,,,,,"53M, MI55"
11965,53MI,heliport,Huron Valley Sinai Hospital Heliport,42.59389877,-83.49919891,980,NA,US,US-MI,Commerce,no,53MI,,53MI,,,
11966,53MN,small_airport,Radloff's Cedar View Farms Airport,43.54589844,-93.0266037,1240,NA,US,US-MN,Lyle,no,53MN,,53MN,,,
11967,53MO,heliport,Help Heliport,37.15200043,-90.07089996,475,NA,US,US-MO,Zalma,no,53MO,,53MO,,,
11968,53NC,small_airport,Mynatt Field,34.37810135,-79.08059692,95,NA,US,US-NC,Lumberton,no,53NC,,53NC,,,
11969,53ND,small_airport,R. Leep Strip,47.54809952,-99.94709778,1894,NA,US,US-ND,Hurdsfield,no,53ND,,53ND,,,
11970,53NE,small_airport,Starns Brothers Airport,41.08140182,-96.40339661,1090,NA,US,US-NE,Ashland,no,53NE,,53NE,,,
11971,53NJ,heliport,Germania Heliport,39.49039841,-74.60679626,65,NA,US,US-NJ,Egg Harbor City,no,53NJ,,53NJ,,,
332479,53NV,heliport,Battle Mountain EMS Heliport,40.641031,-116.940891,4515,NA,US,US-NV,Battle Mountain,no,53NV,,53NV,,,
11972,53NY,small_airport,Smiths Land Base Airport,42.95840073,-77.61579895,627,NA,US,US-NY,Honeoye Falls,no,53NY,,53NY,,,
11973,53OH,small_airport,Charloe Airport,41.1344986,-84.45079803,721,NA,US,US-OH,Paulding,no,53OH,,53OH,,,
11974,53OI,heliport,Metro Health Medical Center Heliport,41.46089935,-81.69760132,690,NA,US,US-OH,Cleveland,no,53OI,,53OI,,,
11975,53OK,small_airport,Thompson Private Airport,35.24284,-97.76384,1280,NA,US,US-OK,Tuttle,no,53OK,,53OK,,,
11976,53OR,heliport,Providence Saint Vincent Medical Center Heliport,45.510905,-122.774102,478,NA,US,US-OR,Beaverton,no,53OR,,53OR,,,St Vincent Hospital Heliport
11977,53PA,heliport,Ritz 2 Heliport,40.92060089,-76.99140167,625,NA,US,US-PA,Mifflinburg,no,53PA,,53PA,,,
11978,53PN,heliport,S W Jack Heliport,40.63010025,-79.11360168,1360,NA,US,US-PA,Indiana,no,53PN,,53PN,,,
11979,53TA,closed,Shivers Private Airport,34.154301,-99.264198,1215,NA,US,US-TX,Vernon,no,,,,,,53TA
11980,53TE,heliport,Christus Santa Rosa Westover Hills Heliport,29.467222,-98.695556,906,NA,US,US-TX,San Antonio,no,53TE,,53TE,,,
11981,53TS,small_airport,Bridges Field,33.48400116,-96.83920288,715,NA,US,US-TX,Tioga,no,53TS,,53TS,,,
11982,53TX,small_airport,Cannon Field,29.21610069,-98.54949951,610,NA,US,US-TX,Somerset,no,53TX,,53TX,,,
11983,53U,small_airport,Ferndale Airfield,48.061045,-114.001377,3060,NA,US,US-MT,Bigfork,no,,,53U,,,
11984,53VA,small_airport,Horse Feathers Airport,38.63399887,-77.75749969,390,NA,US,US-VA,Midland,no,53VA,,53VA,,,
316955,53VG,small_airport,The Salmon Farm Airport (Pvt),37.6138889,-75.8011111,41,NA,US,US-VA,Painter,no,53VG,,53VG,http://thesalmonfarm.org/blog/p/2704,,
11985,53W,small_airport,Woodruff Lake Airport,43.55450058,-84.97889709,940,NA,US,US-MI,Winn,no,53W,,53W,,,
11986,53WA,small_airport,Columbia Agricultural Airport,46.29240036,-118.9830017,535,NA,US,US-WA,Pasco,no,53WA,,53WA,,,
11987,53WI,closed,Kelly Airport,42.698101,-89.786796,1020,NA,US,US-WI,Argyle,no,,,,,,53WI
45970,53WT,heliport,Forks Community Hospital Heliport,47.946442,-124.393664,290,NA,US,US-WA,Forks,no,53WT,,53WT,,,
11988,53XS,small_airport,Kornegay Private Airport,26.14839935,-97.59169769,30,NA,US,US-TX,San Benito,no,53XS,,53XS,,,
11989,54AK,seaplane_base,Kalmbach Lake Seaplane Base,61.60710144,-149.5740051,400,NA,US,US-AK,Wasilla,no,54AK,,54AK,,,
347066,54AL,small_airport,Belforest Field,30.597517,-87.821419,150,NA,US,US-AL,Daphne,no,54AL,,54AL,,,
45303,54AR,small_airport,Winfield Airpark,35.392856,-93.758706,390,NA,US,US-AR,Altus,no,54AR,,54AR,,,
11990,54AZ,small_airport,Somerton Airport,32.60247,-114.667482,177,NA,US,US-AZ,Somerton,no,54AZ,,54AZ,,,
11991,54CA,closed,Paradise Valley Hospital Heliport,32.683899,-117.082001,116,NA,US,US-CA,National City,no,,,,,,54CA
11992,54CL,small_airport,Lake Riverside Estates Airport,33.52090073,-116.7969971,3410,NA,US,US-CA,Anza,no,54CL,,54CL,,,
11993,54CN,small_airport,Akin Airport,38.754101,-120.899002,1595,NA,US,US-CA,Placerville,no,54CN,,54CN,,,60Q
11994,54CO,heliport,The Memorial Hospital Heliport,40.519239,-107.579708,6316,NA,US,US-CO,Craig,no,54CO,,54CO,,,
11995,54FD,heliport,Bayflite One Satellite Base Heliport,28.18860054,-82.62670135,41,NA,US,US-FL,Odessa,no,54FD,,54FD,,,
11996,54FL,heliport,Teco Plaza Heliport,27.9496994,-82.46009827,150,NA,US,US-FL,Tampa,no,54FL,,54FL,,,
11997,54GA,small_airport,Deerfield Landing Airport,33.46429825,-84.26830292,890,NA,US,US-GA,Hampton,no,54GA,,54GA,,,
11998,54II,small_airport,Caldwell Field,40.62450027,-86.15529633,800,NA,US,US-IN,Bunker Hill,no,54II,,54II,,,
11999,54IL,small_airport,Rothrock Airport,41.12860107,-88.80200195,653,NA,US,US-IL,Streator,no,54IL,,54IL,,,
12000,54IN,heliport,Methodist Hospital Nr 2 Heliport,39.7887001,-86.16190338,815,NA,US,US-IN,Indianapolis,no,54IN,,54IN,,,
12001,54IS,small_airport,Zea Mays Field,41.52669907,-89.41809845,766,NA,US,US-IL,Ohio,no,54IS,,54IS,,,
12002,54KS,small_airport,Michael Airport,38.80279922,-95.11270142,1020,NA,US,US-KS,Wellsville,no,54KS,,54KS,,,
12003,54KY,small_airport,Rudenberg Field,36.731098,-88.2472,350,NA,US,US-KY,Murray,no,54KY,,54KY,,,Turner Field
12004,54L,closed,Terminal Annex Heliport,34.058102,-118.236,355,NA,US,US-CA,Los Angeles,no,,,54L,,,
12005,54LA,closed,Triangle J Airport,30.5627,-91.038399,69,NA,US,US-LA,Baton Rouge,no,,,,,,54LA
12006,54LL,heliport,Memorial Medical Center - Springfield Heliport,39.80979919,-89.65509796,688,NA,US,US-IL,Springfield,no,54LL,,54LL,,,
12007,54M,small_airport,Wolf River Airport,35.05400085,-89.58000183,310,NA,US,US-TN,Rossville,no,54M,,54M,,,
12008,54ME,small_airport,Cliff Dow Airport,43.949444,-70.320278,415,NA,US,US-ME,New Gloucester,no,54ME,,54ME,,,
12009,54MI,small_airport,Pingston Aeroworks Airport,42.81029892,-84.08309937,880,NA,US,US-MI,Bryon,no,54MI,,54MI,,,
12010,54MN,small_airport,Sell's Flying Field,44.8791008,-93.88549805,980,NA,US,US-MN,Mayer,no,54MN,,54MN,,,
12011,54MO,closed,Ozark's Flying Patch Airport,37.001401,-92.940497,1530,NA,US,US-MO,Sparta,no,,,,,,54MO
12012,54NC,small_airport,Dillard Airport,36.23939896,-76.41719818,15,NA,US,US-NC,Winfall,no,54NC,,54NC,,,
12013,54NH,heliport,Flying Ridge Heliport,43.69749832,-71.4957962,785,NA,US,US-NH,Meredith,no,54NH,,54NH,,,
12014,54NJ,seaplane_base,Highlands Seaplane Base,40.41680145,-73.99960327,,NA,US,US-NJ,Highlands,no,54NJ,,54NJ,,,
12015,54NY,small_airport,Erb Acres Airport,42.35509872,-78.03530121,1940,NA,US,US-NY,Angelica,no,54NY,,54NY,,,
12016,54OH,small_airport,Buehler Airport,41.12340164,-84.61769867,728,NA,US,US-OH,Paulding,no,54OH,,54OH,,,
12017,54OI,heliport,Community Hospital Heliport,40.4803009,-83.6384964,9,NA,US,US-OH,Coldwater,no,54OI,,54OI,,,
12018,54OK,small_airport,Ambassador Ultralightport,35.86949921,-96.03500366,687,NA,US,US-OK,Mounds,no,54OK,,54OK,,,
12019,54OR,heliport,St Charles Medical Center Heliport,44.06710052,-121.2689972,3590,NA,US,US-OR,Bend,no,54OR,,54OR,,,
12020,54PA,heliport,Pine Bottom Heliport,40.23619843,-78.30529785,1504,NA,US,US-PA,Martinsburg,no,54PA,,54PA,,,
12021,54PN,heliport,Forbes Regional Health Center Heliport,40.4272995,-79.74749756,1199,NA,US,US-PA,Monroeville,no,54PN,,54PN,,,
12022,54TA,small_airport,George P Shanks Airport,32.29970169,-96.87329865,610,NA,US,US-TX,Waxahachie,no,54TA,,54TA,,,
12023,54TE,small_airport,Camelot Airport,30.51519966,-97.26689911,480,NA,US,US-TX,Thrall,no,54TE,,54TE,,,
12024,54TS,small_airport,J Bar WC Ranch Airport,32.811199,-99.851799,1235,NA,US,US-TX,Anson,no,54TS,,54TS,,,
12025,54TX,small_airport,Flying H Ranch Airport,30.67740059,-98.52529907,1000,NA,US,US-TX,Kingsland,no,54TX,,54TX,,,
12026,54U,heliport,Big Creek Heliport,45.1332016,-115.3180008,5750,NA,US,US-ID,Big Creek,no,54U,,54U,,,
45866,54UT,heliport,Ogden Regional Medical Center Heliport,41.164722,-111.971389,4722,NA,US,US-UT,Washington Terrace,no,54UT,,54UT,,,
12027,54VA,heliport,Riverside Hospital Heliport,37.06539917,-76.4838028,35,NA,US,US-VA,Newport News,no,54VA,,54VA,,,
314846,54W,small_airport,Albany Airport,42.7181,-89.4237,815,NA,US,US-WI,Albany,no,54W,,54W,,,WI50
12028,54WA,heliport,Tukwila Operations Center Heliport,47.43930054,-122.2480011,21,NA,US,US-WA,Tukwila,no,54WA,,54WA,,,
12029,54WI,small_airport,Flyplassen Airport,45.00830078,-92.27519989,1300,NA,US,US-WI,Woodville,no,54WI,,54WI,,,
45857,54X,closed,Boyd Field,31.57458,-97.30071,570,NA,US,US-TX,Waco,no,,,,,,"54X, 54XS"
344875,54XA,small_airport,Flaherty Airport,33.491528,-97.211111,802,NA,US,US-TX,Valley View,no,54XA,,54XA,,,
345432,54XS,small_airport,Bar C Ranch Airport,29.944988,-100.686307,1856,NA,US,US-TX,Del Rio,no,54XS,,54XS,,,
12031,55AK,small_airport,Lawrence Airstrip,61.49580002,-149.6990051,200,NA,US,US-AK,Wasilla,no,55AK,,55AK,,,
333469,55AL,heliport,Coosa Valley Landing Zone Heliport,33.166547,-86.255355,562,NA,US,US-AL,Sylacauga,no,55AL,,55AL,,,
12032,55AZ,small_airport,Potters Field,32.874019,-111.959395,1309,NA,US,US-AZ,Stanfield,no,55AZ,,55AZ,,,"stanfield, potters"
12033,55CA,closed,Naval Hospital Heliport,37.766899,-122.151001,374,NA,US,US-CA,Oakland,no,,,,,,55CA
12034,55CL,closed,Costerisan Farms Airport,35.263302,-119.045998,346,NA,US,US-CA,Bakersfield,no,,,55CL,,,"Akers, Pumpkin Center Airpark"
12035,55CN,heliport,Sunset-Glendale Heliport,34.07780075,-118.2600021,556,NA,US,US-CA,Los Angeles,no,55CN,,55CN,,,
12036,55CO,heliport,Elizabeth Emergency Heliport,39.36249924,-104.5999985,6512,NA,US,US-CO,Elizabeth,no,55CO,,55CO,,,
12037,55FD,small_airport,Dotson Airport,30.81850052,-86.68800354,251,NA,US,US-FL,Baker,no,55FD,,55FD,,,
12038,55FL,heliport,The Murphy Company Heliport,26.68729973,-80.05729675,15,NA,US,US-FL,West Palm Beach,no,55FL,,55FL,,,
12039,55G,small_airport,Arnold Field,43.29779816,-82.6065979,780,NA,US,US-MI,Croswell,no,55G,,55G,,,
12040,55GA,heliport,Northside Hospital Gwinnett Heliport,33.963522,-84.018293,1044,NA,US,US-GA,Lawrenceville,no,55GA,,55GA,,,Gwinnett Medical Center
12041,55GE,small_airport,Rostex Airport,34.98059845,-84.74160004,887,NA,US,US-GA,Tennga,no,55GE,,55GE,,,
12042,55H,small_airport,Atlanta Airport,43.810418,-115.134144,5500,NA,US,US-ID,Atlanta,no,,,55H,,,
347493,55ID,small_airport,Spear Valley Airport,48.37956,-116.484781,2220,NA,US,US-ID,Sandpoint,no,55ID,,55ID,,,
12043,55II,heliport,Johnson Memorial Hospital Heliport,39.47999954,-86.07779694,742,NA,US,US-IN,Franklin,no,55II,,55II,,,
12044,55IL,closed,Brandt Airport,41.277802,-87.822304,680,NA,US,US-IL,Manteno,no,,,,,,55IL
12045,55IN,small_airport,Brenneke Airport,41.1446991,-84.86219788,790,NA,US,US-IN,Woodburn,no,55IN,,55IN,,,
12046,55IS,closed,Glatthaar Airport,39.525002,-87.8059,765,NA,US,US-IL,Grandview,no,,,,,,55IS
322184,55KS,small_airport,Ringneck Ranch Airport,39.300435,-98.45835,1586,NA,US,US-KS,Tipton,no,55KS,,55KS,,,
12047,55KY,closed,Hutson Heliport,36.588902,-88.334503,548,NA,US,US-KY,Murray,no,,,,,,55KY
12048,55LA,heliport,L&L Sandblasting Heliport,30.49160004,-92.44539642,53,NA,US,US-LA,Eunice,no,55LA,,55LA,,,
12049,55LL,small_airport,Sky Soaring Airport,42.15420151,-88.5114975,884,NA,US,US-IL,Union,no,55LL,,55LL,,,
12050,55ME,small_airport,HIghland View Field,44.318056,-69.138333,600,NA,US,US-ME,Searsmont,no,55ME,,55ME,,,
12051,55MI,closed,Hinkels Heliport,44.8008,-83.985802,1000,NA,US,US-MI,Comins,no,,,,,,55MI
12052,55MN,small_airport,Conley Field,45.83520126,-93.33550262,1004,NA,US,US-MN,Mora,no,55MN,,55MN,,,
12053,55MO,small_airport,Tightsqueeze Field,38.87229919,-91.2602005,820,NA,US,US-MO,Jonesburg,no,55MO,,55MO,,,
12054,55NC,heliport,Lenoir Memorial Hospital Heliport,35.28969955,-77.584198,80,NA,US,US-NC,Kinston,no,55NC,,55NC,,,
12055,55ND,small_airport,Pete's Port Airport,47.35559845,-102.7109985,2260,NA,US,US-ND,Killdeer,no,55ND,,55ND,,,
12056,55NE,heliport,Bergan Mercy Hospital Heliport,41.24060059,-96.02950287,1140,NA,US,US-NE,Omaha,no,55NE,,55NE,,,
12057,55NJ,balloonport,Garden State Balloonport,40.63339996,-74.76629639,185,NA,US,US-NJ,Whitehouse,no,55NJ,,55NJ,,,
12058,55NM,small_airport,Burris Ranch #1 Airport,34.48735,-106.619225,5218,NA,US,US-NM,Belen,no,55NM,,55NM,,,
12059,55NY,small_airport,Ridgeview Airport,42.08200073,-79.31230164,1645,NA,US,US-NY,Jamestown,no,55NY,,55NY,,,
12060,55OH,heliport,Donn Heliport,41.47589874,-81.95069885,650,NA,US,US-OH,Westlake,no,55OH,,55OH,,,
12061,55OI,small_airport,Aero Flight Center Airport,40.8586998,-80.53530121,1140,NA,US,US-OH,East Palestine,no,55OI,,55OI,,,
12062,55OK,small_airport,Gilstrap Field,36.22399902,-95.57830048,575,NA,US,US-OK,Inola,no,55OK,,55OK,,,
331665,55OL,small_airport,Higley Field,35.780431,-97.568392,1080,NA,US,US-OK,Guthrie,no,55OL,,55OL,,,
12063,55OR,small_airport,Muddy Creek Airport,44.43600082,-123.3079987,253,NA,US,US-OR,Corvallis,no,55OR,,55OR,,,
12064,55PA,small_airport,Sency Airport,40.89559937,-75.94409943,1350,NA,US,US-PA,Treskow,no,55PA,,55PA,,,
12065,55S,small_airport,Packwood Airport,46.60419846,-121.6780014,1057,NA,US,US-WA,Packwood,no,55S,,55S,,,
12068,55T,small_airport,Eagles Aerodrome,35.21530151,-101.4089966,3475,NA,US,US-TX,Conway,no,55T,,55T,,,Formerly 55TS
12066,55TA,heliport,Conroe Regional Medical Center Heliport,30.285218,-95.46762,162,NA,US,US-TX,Conroe,no,55TA,,55TA,,,Montgomery County Medical Center Hospital Heliport
45858,55TE,closed,Valhalla Airport,29.227604,-98.349097,445,NA,US,US-TX,Elmendorf,no,,,,,,"55TE, Lebegue LSA Landing"
12067,55TN,heliport,Ft Loudon Medical Center Heliport,35.8260994,-84.27079773,900,NA,US,US-TN,Lenoir City,no,55TN,,55TN,,,
12069,55TX,small_airport,Stonecipher Airport,30.111462,-94.258103,39,NA,US,US-TX,Beaumont,no,55TX,,55TX,,,"beaumont, stonecipher"
12070,55VA,heliport,Giles Memorial Hospital Heliport,37.32229996,-80.72309875,1840,NA,US,US-VA,Pearisburg,no,55VA,,55VA,,,
12071,55WA,small_airport,Wilkinson Ranch Airport,46.52809906,-120.7610016,1670,NA,US,US-WA,Yakima,no,55WA,,55WA,,,
12072,55WI,small_airport,Cranmoor Airstrip,44.31800079,-89.96869659,985,NA,US,US-WI,Nekoosa,no,55WI,,55WI,,,
330695,55XA,heliport,1101 East Blvd Deer Park Heliport,29.702772,-95.101638,28,NA,US,US-TX,Deer Park,no,55XA,,55XA,,,Community First Emergency Room Heliport
12073,55XS,small_airport,Frontier Airport,29.1663,-100.417999,1001,NA,US,US-TX,Brackettville,no,55XS,,55XS,,,
12074,56AK,small_airport,Bechtol Field,61.57500076,-149.6060028,300,NA,US,US-AK,Wasilla,no,56AK,,56AK,,,
323197,56AR,heliport,Little Rock Police DepartmentHeliport,34.640861,-92.304221,283,NA,US,US-AR,Little Rock,no,56AR,,56AR,,,
12075,56AZ,small_airport,Mauldin Airstrip,33.482422,-113.001729,1193,NA,US,US-AZ,Tonopah,no,56AZ,,56AZ,,,"tonopah, mauldin"
12076,56CA,closed,Los Angeles Times Helipad,34.050598,-118.246002,345,NA,US,US-CA,Los Angeles,no,56CA,,56CA,,,
12077,56CL,small_airport,Morris Ag Air SW Airport,33.591726,-114.605663,263,NA,US,US-CA,Blythe,no,56CL,,56CL,,,"cyr aviation, morris ag air"
12078,56CO,heliport,Animas Air Park,37.2030983,-107.8679962,6660,NA,US,US-CO,Durango,no,56CO,,56CO,,,
12079,56FD,small_airport,North American Farms Airport,30.96459961,-85.06939697,130,NA,US,US-FL,Malone,no,56FD,,56FD,,,
12080,56FL,small_airport,Buchanan Airport,30.87599945,-87.20749664,246,NA,US,US-FL,Jay,no,56FL,,56FL,,,
12081,56G,small_airport,Indian Creek Ranch Airport,43.57770157,-82.64759827,745,NA,US,US-MI,Deckerville,no,56G,,56G,,,
12082,56GA,heliport,Kennestone Heliport,33.96760178,-84.5510025,1215,NA,US,US-GA,Marietta,no,56GA,,56GA,,,
12083,56II,heliport,Adams County Memorial Hospital Heliport,40.81559,-84.913711,799,NA,US,US-IN,Decatur,no,56II,,56II,,,
12084,56IL,small_airport,Lee Creek Airport,42.46250153,-88.875,965,NA,US,US-IL,Caledonia,no,56IL,,56IL,,,
12085,56IN,small_airport,Casad Industrial Park Airport,41.07920074,-84.94270325,766,NA,US,US-IN,New Haven,no,56IN,,56IN,,,
12086,56IS,small_airport,Schmidt Airport,40.24309921,-88.08280182,690,NA,US,US-IL,Thomasboro,no,56IS,,56IS,,,
12087,56KS,heliport,Robinson Heliport,37.97719955,-100.8450012,3000,NA,US,US-KS,Garden City,no,56KS,,56KS,,,
12088,56KY,heliport,Twin Lakes Regional Medical Center Heliport,37.47190094,-86.28780365,657,NA,US,US-KY,Leitchfield,no,56KY,,56KY,,,
12089,56LA,small_airport,Old Hickory Ranch Airport,32.34529877,-93.81829834,180,NA,US,US-LA,Keithville,no,56LA,,56LA,,,
12090,56LL,small_airport,Wade Airport,41.75500107,-88.77120209,810,NA,US,US-IL,Waterman,no,56LL,,56LL,,,
12091,56MI,heliport,Beaumont Dearborn Heliport,42.28992,-83.215767,597,NA,US,US-MI,Dearborn,no,56MI,,56MI,,,Oakwood Hospital
12092,56MN,small_airport,Lothert's Farm Strip,44.64550018,-94.96140289,1015,NA,US,US-MN,Morton,no,56MN,,56MN,,,
12093,56MO,small_airport,Mc Clurg Airport,36.97090149,-93.92410278,1376,NA,US,US-MO,Monett,no,56MO,,56MO,,,
12094,56MU,heliport,Lester E. Cox Medical Center South Heliport,37.14640045,-93.28070068,1270,NA,US,US-MO,Springfield,no,56MU,,56MU,,,
12095,56NC,small_airport,Wheat Field,35.20669937,-82.0318985,960,NA,US,US-NC,Tryon,no,56NC,,56NC,,,
12096,56NE,small_airport,Noble Field,41.03279877,-98.81199646,1967,NA,US,US-NE,Ravenna,no,56NE,,56NE,,,
345715,56NH,small_airport,Therriaults Landing Airport,43.481111,-71.056861,675,NA,US,US-NH,Middleton,no,56NH,,56NH,,,
12097,56NJ,heliport,Blue Jay Heliport,40.00680161,-74.8635025,28,NA,US,US-NJ,Mount Holly,no,56NJ,,56NJ,,,
325432,56NK,heliport,Buffalo General Hospital Heliport,42.901116,-78.866489,1026,NA,US,US-NY,Buffalo,no,56NK,,56NK,,,
12098,56NY,small_airport,Maynard's Airport,43.32529831,-78.04969788,342,NA,US,US-NY,Kendall,no,56NY,,56NY,,,
345760,56OG,small_airport,Horn Airport,44.771858,-122.727628,950,NA,US,US-OR,Stayton,no,56OG,,56OG,,,
12099,56OH,small_airport,Richey Airport,40.90729904,-80.55149841,1195,NA,US,US-OH,Petersburg,no,56OH,,56OH,,,
12100,56OI,small_airport,Double S Farms Airport,41.20560074,-82.33129883,898,NA,US,US-OH,Kipton,no,56OI,,56OI,,,
12101,56OK,small_airport,L D Airport,35.45840073,-97.06700134,1080,NA,US,US-OK,Mc Loud,no,56OK,,56OK,,,
12102,56OR,heliport,Mount Hood Medical Center Heliport,45.51593669,-122.4064493,338,NA,US,US-OR,Gresham,no,56OR,,56OR,,https://en.wikipedia.org/wiki/Mount_Hood_Medical_Center_Heliport,
12103,56PA,small_airport,Hoge Farm Airport,40.4695015,-75.08209991,430,NA,US,US-PA,Tinicum,no,56PA,,56PA,,,
12104,56PN,heliport,Atlantic Refining & Marketing Corp Heliport,39.9197998,-75.19660187,30,NA,US,US-PA,Philadelphia,no,56PN,,56PN,,,
12105,56S,small_airport,Seaside Municipal Airport,46.01649857,-123.9049988,12,NA,US,US-OR,Seaside,no,56S,,56S,,https://en.wikipedia.org/wiki/Seaside_Municipal_Airport,
12106,56TA,heliport,Dallas/Fort Worth Medical Center Heliport,32.73210144,-97.04889679,578,NA,US,US-TX,Grand Prairie,no,56TA,,56TA,,,
12107,56TE,heliport,Air Evac Lifeteam Base 57 Heliport,28.71335,-100.453981,871,NA,US,US-TX,Eagle Pass,no,56TE,,56TE,,,
12108,56TS,small_airport,Elgin Intracontinental Airport,30.333807,-97.350454,558,NA,US,US-TX,Elgin,no,56TS,,56TS,,,
12109,56TX,small_airport,Anchorage Farm Field,30.00939941,-96.75939941,440,NA,US,US-TX,Warrenton,no,56TX,,56TX,,,
12110,56VA,heliport,Virginia Beach Municipal Heliport,36.75099945,-76.0582962,12,NA,US,US-VA,Virginia Beach,no,56VA,,56VA,,,
12111,56WA,heliport,Tri-State Hospital EMS Heliport,46.402096,-117.055574,880,NA,US,US-WA,Clarkston,no,WT89,,WT89,,,56WA
12112,56WI,small_airport,Jaks Field,44.77339935,-89.59369659,1190,NA,US,US-WI,Mosinee,no,56WI,,56WI,,,
12113,56XS,heliport,G H Hart Nr 2 Heliport,29.64189911,-95.5535965,80,NA,US,US-TX,Stafford,no,56XS,,56XS,,,
12114,57A,seaplane_base,Tokeen Seaplane Base,55.93709946,-133.3269959,,NA,US,US-AK,Tokeen,no,57A,TKI,57A,,https://en.wikipedia.org/wiki/Tokeen_Seaplane_Base,
12115,57AK,seaplane_base,Lost Lake SPB Seaplane Base,61.33499908,-149.996994,120,NA,US,US-AK,Wasilla,no,57AK,,57AK,,,
12116,57AL,small_airport,Baswell Airport,30.65320015,-87.72370148,190,NA,US,US-AL,Loxley,no,57AL,,57AL,,,
12117,57AZ,small_airport,La Cholla Airpark,32.446633,-111.002898,2940,NA,US,US-AZ,Oro Valley,no,57AZ,,57AZ,,https://en.wikipedia.org/wiki/La_Cholla_Airpark,"tucson, la cholla"
12118,57B,small_airport,Islesboro Airport,44.30250168,-68.91059875,92,NA,US,US-ME,Islesboro,no,57B,,57B,,,
12119,57CA,closed,Merle Norman Cosmetics Bldg 3 Heliport,33.9533,-118.380997,126,NA,US,US-CA,Los Angeles,no,,,,,,57CA
12120,57CL,small_airport,Boron Airstrip,35.00360107,-117.6070023,2499,NA,US,US-CA,Boron,no,57CL,,57CL,,,
12121,57CN,small_airport,Van Vleck Airport,38.46910095,-121.0749969,175,NA,US,US-CA,Rancho Murieta,no,57CN,,57CN,,,
12122,57CO,closed,The Children's Hospital Heliport,39.733299,-104.967003,5436,NA,US,US-CO,Denver,no,,,,,,57CO
12123,57D,small_airport,Ray Community Airport,42.73749924,-82.89019775,632,NA,US,US-MI,Ray,no,57D,,57D,,,
12124,57FA,small_airport,Lake X Airport,28.20859909,-81.11920166,72,NA,US,US-FL,St Cloud,no,57FA,,57FA,,,
12125,57FD,closed,Sunset Strip Airpark,28.5397,-82.228895,70,NA,US,US-FL,Brooksville,no,,,,,,57FD
12126,57FL,closed,Alachua General Hospital Heliport,29.649099,-82.334503,153,NA,US,US-FL,Gainesville,no,,,,,,57FL
12127,57GA,small_airport,Blue Ridge Skyport Airport,34.86309814,-84.39379883,1946,NA,US,US-GA,Blue Ridge,no,57GA,,57GA,,,
12128,57II,small_airport,Reimer Aerodrome,39.96419907,-86.56749725,930,NA,US,US-IN,Jamestown,no,57II,,57II,,,
